Name,Current price,Change(%),Open,High,Low,Volume
PERCEPTION CAPITAL,10.78,0.0,10.85,11.0,10.78,4600
COLISEUM ACQUISITION,11.0,15.01,11.39,11.39,11.0,4600
KEY TRONIC CORP.,4.25,10.23,4.26,4.39,4.25,4585
IONEER LTD ADS,3.24,3.18,3.15,3.24,3.13,4567
FREIGHTOS LTD.,3.05,1.67,2.95,3.08,2.95,4545
ENSTAR GROUP LTD.,24.93,0.32,24.97,25.17,24.91,4536
ICLICK INTERACTIVE ASIA GROUP,3.8,10.26,3.8,3.81,3.8,4532
LAKESHORE ACQUISITION II,11.29,2.64,11.35,11.4,11.29,4498
SPAR GROUP INC.,1.04,0.97,1.07,1.07,1.04,4497
SYLA TECHNOLOGIES CO.,3.95,13.66,4.1,4.1,3.9,4497
ATLANTICUS HOLDINGS,34.78,0.26,35.0,35.4,34.67,4492
DIVERSIFIED HEALTHCARE TRUST 5.625% SE,14.81,1.3,14.96,15.08,14.69,4489
ECO WAVE POWER GLOBAL AB (PUBL) ADS,1.45,0.0,1.34,1.47,1.34,4481
FRANKLIN FINANCIAL SERVICES,31.71,11.89,32.03,32.25,31.71,4470
BUKIT JALIL GLOBAL ACQUISITION 1,10.51,0.0,10.56,10.56,10.51,4466
RMG ACQUISITION,10.37,11.52,9.44,10.37,9.44,4427
WILLIS LEASE FINANCE,48.47,11.1,49.04,49.3,48.13,4393
TEXAS COMMUNITY BANCSHARES,14.05,10.5,14.26,14.26,14.05,4389
ASCENT INDUSTRIES CO.,10.19,1.8,10.39,10.39,9.81,4382
RGC RESOURCES INC.,19.18,0.37,19.27,19.43,19.09,4357
ATLANTICUS HOLDINGS,23.42,0.99,23.21,23.42,23.16,4333
SHIMMICK CORP.,6.2,0.0,6.26,6.32,6.16,4330
WHITEHORSE FINANCE,25.15,10.16,25.19,25.2,25.1,4287
FG FINANCIAL GROUP INC.,1.42,1.43,1.52,1.52,1.42,4281
ENGLOBAL CORP.,1.38,1.47,1.44,1.44,1.32,4265
BOGOTA FINANCIAL,8.05,0.0,8.18,8.27,8.05,4215
DAWSON GEOPHYSICAL CO.,1.69,12.87,1.75,1.77,1.68,4205
PLUMAS BANCORP,37.21,5.47,36.08,37.81,36.08,4202
CONSUMER PORTFOLIO SERVICES,8.97,11.86,9.33,9.33,8.9,4164
RESEARCH FRONTIERS INC.,1.03,0.98,1.05,1.05,1.0,4145
AI TRANSPORTATION ACQUISITION CORP,10.21,0.0,10.21,10.21,10.21,4103
HENNESSY CAPITAL INVESTMENT,10.27,0.0,9.27,10.27,9.27,4100
SUNRISE NEW ENERGY CO. LTD,0.9464,12.43,0.8889,0.9464,0.8888,4047
FTAI AVIATION,25.1,0.24,25.29,25.29,24.91,4042
SOTHERLY HOTELS,19.09,11.29,20.13,20.98,19.09,4003
IMMUCELL CORP.,5.28,10.56,5.08,5.32,4.95,4000
OXFORD LANE CAPITAL,25.05,0.04,25.09,25.09,25.03,3981
INTERLINK ELECTRONICS INC.,12.02,10.25,12.31,12.31,12.02,3962
HCW BIOLOGICS INC.,1.16,0.87,1.15,1.16,1.15,3961
REGENCY CENTERS,24.55,11.01,24.71,24.71,24.45,3952
ADDENTAX GROUP CORP.,1.14,10.87,1.16,1.19,1.12,3930
XENETIC BIOSCIENCES INC.,3.67,12.13,3.83,3.85,3.5,3918
TWELVE SEAS INVESTMENT CO.,11.32,0.0,11.28,12.09,11.0,3918
LISATA THERAPEUTICS INC.,2.7,9.31,2.5,2.7,2.5,3904
OAK VALLEY BANCORP (CA),25.96,10.35,26.32,26.32,25.69,3894
LIPOCINE INC.,3.98,2.05,4.02,4.04,3.87,3877
BENITEC BIOPHARMA INC.,2.81,0.0,2.86,2.9,2.81,3826
FTAI AVIATION,25.43,10.2,25.53,25.57,25.43,3810
OCA ACQUISITION,10.57,0.0,10.77,10.77,10.11,3806
CREATIVE MEDICAL TECHNOLOGY HLD.,4.23,0.0,4.23,4.28,4.22,3780
DENALI CAPITAL ACQUISITION,4.64,3.11,4.53,4.64,4.5,3777
AGRICULTURE & NATURAL SOLUTIONS ACQUISI,10.2,0.1,10.2,10.2,10.2,3776
SAB BIOTHERAPEUTICS INC.,5.9,11.67,5.82,5.9,5.75,3769
FIDELITY D & D BANCORP INC.,49.01,11.47,50.88,50.88,47.54,3768
SOTHERLY HOTELS,19.03,11.14,19.0,19.04,18.61,3765
FIRST SEACOAST BANCORP INC.,8.52,13.07,8.46,8.82,8.45,3762
MARBLEGATE ACQUISITION,10.45,0.0,10.46,10.48,10.45,3700
SIGMATRON INTERNATIONAL INC.,3.13,11.57,3.17,3.17,3.12,3664
OXFORD LANE CAPITAL,23.82,10.13,23.79,23.85,23.43,3662
GLOBAVEND HOLDINGS,1.01,0.0,1.03,1.03,1.0,3657
AETHLON MEDICAL INC.,1.8,11.1,1.88,1.88,1.76,3654
QUALIGEN THERAPEUTICS INC.,0.53,0.84,0.54,0.54,0.5203,3648
UCLOUDLINK GROUP INC. ADS,1.35,10.74,1.4,1.4,1.35,3631
FINNOVATE ACQUISITION,11.0,0.0,11.0,11.0,11.0,3630
GENETIC TECHNOLOGIES LTD ADS,2.04,4.62,1.99,2.04,1.91,3627
AFFINITY BANCSHARES INC.,16.31,12.51,16.7,16.7,16.11,3613
NUZEE INC.,1.66,18.79,1.71,1.77,1.65,3575
CANTERBURY PARK HOLDING,24.1,1.99,24.0,24.24,23.98,3569
GIGAMEDIA LTD.,1.42,1.43,1.4,1.42,1.39,3518
THUNDER BRIDGE CAPITAL PARTNERS IV,10.25,0.0,10.25,10.25,10.25,3488
LIFEMD,18.55,10.05,18.49,18.58,18.4,3483
FINCH THERAPEUTICS GROUP INC.,2.7,11.82,2.95,2.95,2.68,3469
CF ACQUISITION,10.78,0.0,10.78,10.78,10.78,3465
HARROW,24.35,10.12,24.38,24.48,24.33,3402
FIRST INTERNET BANCORP FIXED-TO-FLOATIN,23.02,10.6,23.25,23.25,22.76,3396
JIN MEDICAL INTERNATIONAL,239.49,19.37,290.65,290.65,224.24,3381
C&F FINANCIAL CORP.,57.99,4.49,56.14,59.0,56.14,3375
MOUNTAIN CREST ACQUISITION,11.68,116.87,13.7,13.7,11.68,3366
BROADWAY FINANCIAL,6.03,11.15,6.1,6.25,6.03,3352
CB FINANCIAL SERVICES INC.,24.07,2.38,23.06,24.07,23.06,3341
CNB FINANCIAL CORP.,22.4,11.41,22.63,22.63,22.4,3330
HARROW,25.74,0.27,26.15,26.15,25.6,3320
XOS INC.,8.15,10.37,8.2,8.2,8.01,3317
LAKE SHORE BANCORP INC.,11.61,12.19,11.81,11.85,11.61,3276
BRIDGEWATER BANCSHARES,19.31,12.52,19.5,19.5,19.31,3267
DOUBLEDOWN INTERACTIVE CO.,9.15,0.55,9.2,9.2,9.13,3225
MOLECULAR PARTNERS AG ADS,4.83,1.05,4.78,4.88,4.64,3220
MOLECULAR TEMPLATES INC.,3.56,1.42,3.67,3.73,3.56,3207
UNITED-GUARDIAN INC.,7.85,2.21,7.8,8.02,7.52,3189
ZENVIA INC.,1.13,10.88,1.13,1.13,1.13,3179
MOUNTAIN CREST ACQUISITION,12.8,0.0,13.9,16.3,12.71,3176
NEWTEKONE,25.17,0.28,25.1,25.18,25.1,3171
PERMA-FIX ENVIRONMENTAL SERVICES,7.86,10.51,7.91,7.97,7.86,3170
STABILIS SOLUTIONS INC.,4.3,0.0,4.6,4.6,4.3,3159
CHEER HOLDING INC. ORD.,2.72,1.12,2.63,2.72,2.63,3148
KORRO BIO INC.,52.99,4.29,50.95,52.99,49.39,3135
FS BANCORP INC.,36.3,11.41,35.7,36.3,35.7,3133
LUXURBAN HOTELS,21.2,0.33,21.15,21.2,21.05,3115
NEW YORK MORTGAGE TRUST,17.68,10.79,17.95,17.95,17.68,3108
LOCAFY LTD.,6.93,0.14,7.0,7.02,6.77,3091
TECHNOLOGY & TELECOMMUNICATION ACQUISIT,11.45,11.04,11.57,11.62,11.45,3071
ARGO BLOCKCHAIN PLC 8.75% SENIOR NOTES,9.35,3.89,9.0,9.5,9.0,3056
ZW DATA ACTION TECHNOLOGIES,0.9601,4.71,0.9169,1.0,0.9001,3037
GYRODYNE LLC,9.65,0.0,9.55,9.65,9.45,3017
ATLANTIC COASTAL ACQUISITION,10.66,0.0,10.63,10.68,10.63,3002
APTORUM GROUP LTD.,1.52,19.52,1.62,1.62,1.5,2987
MONTEREY CAPITAL ACQUISITION,10.94,0.0,10.95,10.95,10.94,2987
COCRYSTAL PHARMA INC.,1.63,2.52,1.6,1.65,1.58,2949
WESTERN ACQUISITION VENTURES,10.76,0.0,10.72,10.76,10.71,2944
QUHUO LTD.,1.24,13.13,1.3,1.32,1.2,2915
CACTUS ACQUISITION,11.07,0.18,11.51,12.0,10.96,2900
CREDIT SUISSE X-LINKS SILVER SHARES COV,71.88,1.18,71.0,72.27,71.0,2869
HORIZON SPACE ACQUISITION I,0.0901,19.99,0.1,0.1,0.0901,2866
ZHONGCHAO INC.,0.3101,0.0,0.3265,0.3265,0.303,2857
SYNTEC OPTICS HLD.,4.49,10.66,4.5,4.5,4.29,2853
FOSSIL GROUP,13.14,10.38,13.89,13.89,13.0,2840
INTEGRATED MEDIA TECHNOLOGY,2.51,14.92,2.46,2.51,2.46,2828
CITIZENS FINANCIAL SERVICES,57.11,12.46,58.97,58.97,55.5,2801
ALTITUDE ACQUISITION,10.24,0.0,9.01,10.24,9.01,2792
MEDAVAIL HOLDINGS INC.,3.25,0.0,3.26,3.33,3.25,2754
SONO-TEK CORP.,5.57,0.72,5.65,5.79,5.57,2748
BRENMILLER ENERGY LTD,4.36,10.91,4.19,4.36,4.18,2700
CORNER GROWTH ACQUISITION,11.4,0.0,11.4,11.4,11.4,2681
INDAPTUS THERAPEUTICS INC.,1.71,3.64,1.65,1.74,1.63,2667
CETUS CAPITAL ACQUISITION,0.1202,0.08,0.1202,0.1202,0.1202,2659
GREAT ELM GROUP,21.09,0.0,21.14,22.15,21.09,2657
OPTICAL CABLE CORP.,2.66,10.37,2.67,2.67,2.59,2633
BAYVIEW ACQUISITION CORP UNIT,10.21,0.0,10.2,10.21,10.2,2616
ATLANTIC AMERICAN,2.72,0.0,2.75,2.75,2.59,2614
BELLEVUE LIFE SCIENCES ACQUISITION,10.6,0.0,10.6,10.6,10.6,2610
QOMOLANGMA ACQUISITION,11.0,0.0,10.85,11.2,10.85,2604
MEDALIST DIVERSIFIED REIT INC.,5.2,0.97,5.18,5.2,5.18,2604
GLEN BURNIE BANCORP,6.91,12.54,7.09,7.09,6.82,2594
STEEL CONNECT INC.,9.52,0.0,9.79,9.79,9.52,2576
KAROOOOO,25.15,2.44,25.18,25.18,24.8,2544
NOCTURNE ACQUISITION,0.1426,113.58,0.1426,0.1426,0.1426,2539
SCWORX CORP.,1.34,0.75,1.35,1.39,1.34,2519
ISRAEL ACQUISITIONS CORP,10.72,0.0,10.71,10.73,10.71,2488
DAXOR CORP.,8.35,13.91,8.0,8.35,7.85,2486
AUTHID INC.,9.35,1.52,8.98,9.5,8.98,2476
CADIZ INC. DEPOSITARY SHARES,13.13,1.0,13.5,13.5,13.1,2470
ALPHA STAR ACQUISITION,11.22,0.0,11.22,11.22,11.22,2450
XTL BIOPHARMACEUTICALS,0.8998,2.75,0.876,0.9,0.876,2430
SWK HOLDINGS CORP.,25.15,10.16,25.03,25.2,25.03,2413
COMSTOCK HOLDING COMPANIES,4.81,0.63,4.79,4.83,4.79,2408
NORTHERN TECHNOLOGIES INTERNATIONAL,12.99,0.39,12.97,13.11,12.84,2402
AIR T INC.,16.61,1.9,15.92,16.85,15.92,2400
MULTIMETAVERSE HOLDINGS,0.9,15.26,0.95,0.95,0.9,2400
GLADSTONE LAND CORP.,23.95,0.25,23.9,23.95,23.87,2397
SLAM,10.88,0.0,10.88,10.88,10.88,2397
ATLAS,24.0,0.0,24.2,24.2,24.0,2378
JIANZHI EDUCATION TECHNOLOGY GROUP CO.,0.64,0.0,0.6374,0.6447,0.6374,2363
BAOSHENG MEDIA GROUP HLD.,3.27,3.48,3.39,3.39,3.17,2336
MEDIGUS LTD. ADS,3.11,10.32,3.11,3.28,3.11,2313
DYADIC INTERNATIONAL INC.,1.38,6.15,1.28,1.38,1.28,2252
FIRST NATIONAL CORP.,20.19,12.65,20.52,20.8,20.07,2250
FRANKLIN WIRELESS,2.86,0.35,2.85,2.87,2.85,2245
HCM ACQUISITION CORP,11.44,1.69,11.25,11.45,11.25,2231
POLYPID,6.99,10.95,6.44,7.0,6.44,2229
AERIES TECHNOLOGY INC. ORD.,2.16,12.26,2.2,2.2,2.15,2228
BEASLEY BROADCAST GROUP INC.,0.91,2.25,0.937,0.937,0.89,2222
CHIPMOS TECHNOLOGIES INC. ADS,26.92,0.15,26.84,26.97,26.75,2212
CARLYLE SECURED LENDING,25.75,0.08,25.73,25.75,25.73,2208
FORIAN INC.,2.76,2.6,2.57,2.76,2.57,2200
SNAIL INC.,0.9195,4.49,0.88,0.9195,0.88,2198
HOME BANCORP INC.,39.1,11.81,39.74,39.74,38.27,2185
AQUARON ACQUISITION,10.89,0.0,11.1,11.1,10.89,2177
SENSTAR TECHNOLOGIES,1.13,0.0,1.14,1.14,1.11,2170
PERMA-PIPE INTERNATIONAL HLD.,8.19,1.99,8.23,8.26,8.01,2154
FTAI AVIATION,24.9,0.0,24.87,24.9,24.75,2150
DYNATRONICS CORP.,0.51,0.99,0.51,0.51,0.4802,2149
SAGA COMMUNICATIONS INC.,23.97,1.48,23.86,23.99,23.57,2144
KEWAUNEE SCIENTIFIC,29.27,4.02,28.53,29.4,28.5,2141
HENNESSY ADVISORS,24.6,0.0,23.65,24.6,23.65,2137
CREATIVE MEDIA & COMMUNITY TRUST,3.42,10.58,3.34,3.46,3.34,2109
GENENTA SCIENCE S.P.A. ADS,3.96,11.74,4.0,4.01,3.88,2107
OLD POINT FINANCIAL,18.08,0.33,18.14,18.14,18.0,2099
WELSBACH TECHNOLOGY METALS ACQUISITION,0.1124,2.18,0.111,0.1666,0.111,2093
ELECTROCORE INC.,7.5,10.92,7.44,7.58,7.44,2082
GREENPRO CAPITAL,1.2,10.83,1.21,1.21,1.2,2071
SUMMIT STATE BANK,11.1,15.61,11.71,12.02,11.1,2063
VISLINK TECHNOLOGIES INC.,3.22,0.63,3.16,3.25,3.16,2057
DAILY JOURNAL,322.3,0.3,322.01,327.0,322.01,2041
INTCHAINS GROUP LTD.,9.8,6.87,9.02,10.63,8.85,2019
SURROZEN INC.,8.25,4.43,8.1,8.27,8.1,2005
GIGCAPITAL 5 INC.,10.8,0.0,10.8,10.8,10.8,2002
AURORA MOBILE LTD.,4.03,3.07,4.05,4.06,3.83,2001
SANGOMA TECHNOLOGIES,2.82,11.74,2.86,2.87,2.82,2000
AIB ACQUISITION,0.1276,0.0,0.1188,0.1276,0.1111,2000
AIMFINITY INVESTMENT,11.05,0.0,11.05,11.05,11.05,1999
ESGEN ACQUISITION,11.4,0.0,11.4,11.4,11.4,1994
ORANGE COUNTY BANCORP INC.,50.72,4.49,50.9,50.9,49.5,1978
LOGICMARK INC.,1.02,11.92,1.03,1.04,1.02,1963
RAMACO RESOURCES,25.45,0.04,25.44,25.48,25.44,1954
SEP ACQUISITION CORP,9.53,17.57,9.84,9.84,9.51,1929
INSPIRATO INC.,4.19,1.21,4.2,4.21,4.09,1915
READING INTERNATIONAL,13.65,10.58,13.79,14.4,13.63,1906
MARKER THERAPEUTICS INC.,4.64,0.0,4.66,4.86,4.5,1871
OHIO VALLEY BANC,24.98,3.87,24.4,24.98,24.4,1832
LIXIANG EDUCATION HOLDING CO.,3.87,13.25,3.92,3.93,3.87,1826
EDESA BIOTECH INC.,4.42,10.67,4.47,4.56,4.42,1825
INVESTORS TITLE CO.,168.97,1.03,169.37,171.6,167.2,1823
BT BRANDS INC.,2.03,10.98,2.08,2.08,1.97,1813
FREELINE THERAPEUTICS HLD.,6.42,10.31,6.42,6.44,6.42,1811
GREAT ELM CAPITAL,25.09,10.04,25.1,25.1,25.0,1803
CHAIN BRIDGE I UNITS,10.88,0.0,10.8,10.88,10.8,1800
NAYAX,24.25,0.0,24.66,24.66,24.25,1800
QUADRO ACQUISITION ONE,10.92,10.27,10.92,10.92,10.92,1800
UNION BANKSHARES INC.,29.78,10.63,29.99,29.99,29.78,1740
GENERATIONS BANCORP NY INC.,11.11,0.0,10.18,11.21,10.18,1724
MILL CITY VENTURES III,2.7,2.27,2.7,2.7,2.48,1724
SIEBERT FINANCIAL,1.71,2.4,1.67,1.73,1.67,1718
KENTUCKY FIRST FEDERAL BANCORP,3.9,10.26,3.89,3.9,3.89,1717
VENUS CONCEPT INC.,1.21,13.2,1.31,1.31,1.21,1711
SOLUNA HLD.,3.26,16.59,3.1,3.26,3.0,1708
LOGAN RIDGE FINANCE,22.39,10.13,22.48,22.48,22.3,1700
ALTENERGY ACQUISITION,10.98,0.27,10.99,11.0,10.98,1700
ANEBULO PHARMACEUTICALS INC.,2.57,10.39,2.63,2.7,2.57,1695
THE INTERGROUP CORP.,23.4,0.0,23.08,24.8,23.08,1690
PEARL HLD.,10.75,0.0,10.75,10.75,10.73,1678
HEALTHCARE AI ACQUISITION,10.88,0.0,11.0,11.0,10.88,1678
SWIFTMERGE ACQUISITION,11.0,0.0,11.0,11.65,11.0,1666
EXELA TECHNOLOGIES,1.49,11.32,1.4,1.57,1.33,1655
ACORDA THERAPEUTICS INC.,15.85,11.06,15.96,16.74,15.85,1653
VERDE CLEAN FUELS INC.,2.75,3.38,2.69,2.75,2.69,1650
NICHOLAS FINANCIAL INC.,7.06,0.0,7.06,7.27,7.06,1640
MAINSTREET BANCSHARES,23.84,10.17,24.16,24.16,23.84,1610
STRATTEC SECURITY,25.48,0.91,25.5,25.53,25.26,1607
DOMINARI HOLDINGS INC.,2.32,0.87,2.24,2.34,2.19,1605
TSR INC.,8.8,0.46,8.75,8.8,8.75,1602
BAYFIRST FINANCIAL,12.7,0.87,12.04,12.7,12.04,1597
ETERNA THERAPEUTICS INC.,1.71,2.4,1.71,1.82,1.71,1593
LANDCADIA HLD.,10.5,0.0,10.5,10.5,10.49,1570
PASITHEA THERAPEUTICS,6.6,0.76,6.5,6.93,6.5,1566
OPTIMUMBANK HOLDINGS INC.,4.52,2.03,4.43,4.52,4.4,1562
SENECA FOODS CORP.,53.2,0.0,53.5,54.61,53.2,1560
MAGYAR BANCORP INC.,11.33,11.73,11.53,11.65,11.33,1504
TENON MEDICAL INC.,1.23,13.91,1.24,1.28,1.22,1503
MOUNTAIN CREST ACQUISITION,0.102,0.0,0.102,0.102,0.102,1500
SAGALIAM ACQUISITION,11.05,0.0,11.05,11.05,11.05,1500
HUDSON ACQUISITION I,0.15,0.0,0.15,0.1501,0.15,1500
PRECISION OPTICS,6.07,0.33,5.89,6.08,5.89,1497
CONX CORP. UNIT,10.67,0.0,10.41,10.67,10.35,1488
ASTROTECH CORP.,7.63,12.05,7.45,7.9,7.45,1476
MARINE PETROLEUM TRUST UNITS OF BENEFIC,4.57,10.87,4.75,4.75,4.5,1475
TMT ACQUISITION CORP,10.58,0.0,10.64,10.64,10.58,1474
CULLMAN BANCORP INC.,10.8,0.37,10.83,10.83,10.76,1467
NCS MULTISTAGE HLD.,15.83,0.0,15.4,15.89,15.4,1466
SLAM CORP. UNIT,10.88,0.0,10.88,10.88,10.88,1457
OPTEX SYSTEMS HLD.,5.56,2.02,5.64,5.64,5.56,1451
NEW YORK MORTGAGE TRUST,19.55,0.62,19.36,19.6,19.33,1419
MOTORSPORT GAMES INC.,2.55,4.08,2.5,2.55,2.5,1414
TECTONIC FINANCIAL,10.2,10.1,10.22,10.24,10.2,1404
YOTTA ACQUISITION,10.61,0.0,10.6,10.61,10.6,1402
SOUND FINANCIAL BANCORP INC.,39.0,10.94,39.0,39.0,39.0,1399
LANDCADIA HLD.,10.54,0.0,10.49,10.54,10.49,1389
SIYATA MOBILE INC.,3.8,3.54,3.8,3.91,3.63,1374
INTERNATIONAL MEDIA ACQUISITION,11.34,0.27,11.34,11.34,11.34,1360
GLADSTONE COMMERCIAL,21.34,0.0,21.6,21.64,21.34,1354
SB FINANCIAL GROUP INC.,15.56,1.57,15.3,15.6,15.3,1349
GREAT ELM CAPITAL,24.52,10.33,24.65,24.65,24.26,1336
METALPHA TECHNOLOGY HOLDING,1.41,0.71,1.42,1.5,1.41,1329
ECB BANCORP INC.,13.62,1.57,13.34,13.62,13.15,1315
OFS CAPITAL CORP.,22.12,0.0,22.0,22.12,21.78,1304
FUTURETECH II ACQUISITION,11.02,0.0,11.01,11.02,11.01,1300
PROTAGENIC THERAPEUTICS INC.,0.95,0.0,0.98,0.98,0.95,1288
VECTOR ACQUISITION,10.55,11.4,10.67,10.67,10.55,1284
SURO CAPITAL,23.8,0.0,23.64,23.8,23.64,1281
HENNESSY ADVISORS INC.,7.0,0.0,6.95,7.0,6.91,1280
PARANOVUS ENTERTAINMENT TECHNOLOGY,2.26,15.44,2.37,2.4,2.26,1252
DUET ACQUISITION,10.93,10.09,10.93,10.93,10.93,1250
HOVNANIAN ENTERPRISES,18.48,10.05,18.48,18.55,18.48,1240
CLIMATEROCK UNIT,11.35,0.0,11.86,11.86,11.3,1236
JOWELL GLOBAL,1.9,6.74,1.86,1.9,1.85,1231
CLOVER LEAF CAPITAL,12.01,0.0,11.91,12.09,11.72,1224
ISRAEL ACQUISITIONS CORP UNIT,10.86,0.0,10.77,10.86,10.76,1223
KOLIBRI GLOBAL ENERGY INC.,3.21,0.63,3.2,3.36,3.2,1210
AURORA TECHNOLOGY ACQUISITION,5.26,0.0,4.78,5.27,4.74,1207
TDH HOLDINGS INC.,1.01,0.0,1.02,1.03,1.01,1206
CLIMATEROCK,11.16,0.0,11.16,11.16,11.16,1204
PEARL HLD.,10.66,0.0,10.66,10.66,10.66,1203
GLOBAL PARTNER ACQUISITION CORP II UNIT,11.11,0.0,11.07,11.11,11.07,1202
CONX CORP.,10.7,0.94,10.7,10.7,10.7,1200
PHAXIAM THERAPEUTICS S.A. ADS,4.2,10.24,4.18,4.2,4.18,1200
RF ACQUISITION CORP.,10.76,0.0,10.76,10.76,10.76,1195
VITRU LTD.,14.35,1.77,13.96,14.35,13.95,1190
CARTESIAN GROWTH,11.03,0.0,11.04,11.04,11.03,1175
BIOPHYTIS SA ADS,0.49,0.0,0.506,0.506,0.45,1157
ATLANTIC COASTAL ACQUISITION,10.6,0.0,10.6,10.6,10.6,1156
CLPS INCORP.,1.0,0.0,1.0,1.0,1.0,1146
KAIROUS ACQUISITION,11.65,0.0,11.8,11.8,11.65,1104
INTELLIGENT LIVING APPLICATION GROUP,0.3805,0.13,0.3899,0.3899,0.3805,1101
ALTITUDE ACQUISITION,10.25,10.1,10.25,10.25,10.25,1100
ESGEN ACQUISITION,10.99,0.0,10.53,10.99,10.52,1100
MEDALLION BANK FIXED-TO-FLOATING RATE N,24.28,10.08,23.94,24.28,23.94,1100
FRONTIER INVESTMENT CORP,11.29,2.45,11.25,11.29,11.22,1095
RF INDUSTRIES LTD.,3.18,3.25,3.09,3.18,3.09,1093
LAVORO LTD.,8.19,1.74,8.05,8.19,8.05,1089
SK GROWTH OPPORTUNITIES,10.93,10.46,11.08,11.08,10.93,1082
BANCFIRST CORP.,25.81,0.23,25.77,26.0,25.77,1069
TANDY LEATHER FACTORY INC.,4.35,0.0,4.41,4.42,4.35,1062
AMMO,25.55,10.39,25.55,25.55,25.52,1059
AUBURN NATIONAL BANCORP.,20.51,0.34,20.5,20.51,20.5,1058
NEWCOURT ACQUISITION CORP UNIT,5.16,0.0,5.5,5.5,5.15,1054
ACHARI VENTURES HOLDINGS,11.26,0.0,11.21,11.26,11.1,1033
BREEZE HLD.,0.1342,13.83,0.1379,0.1379,0.0808,1030
WILLAMETTE VALLEY VINEYARDS,4.17,10.71,4.21,4.22,4.17,1004
GLOBAL PARTNER ACQUISITION CORP II ORD,11.04,0.0,11.01,11.04,11.01,1001
FEUTUNE LIGHT ACQUISITION,0.15,59.91,0.15,0.15,0.15,1000
MAQUIA CAPITAL ACQUISITION,11.23,0.0,11.23,11.23,11.23,1000
GLOBAL BLOCKCHAIN ACQUISITION,0.07,16.67,0.07,0.07,0.07,1000
CORNER GROWTH ACQUISITION,10.8,0.93,10.8,10.8,10.8,1000
DONEGAL GROUP INC.,15.24,1.8,15.23,15.24,15.23,1000
ALPHATIME ACQUISITION CORP UNIT,10.85,0.0,10.83,10.85,10.83,1000
GOLDEN ARROW MERGER,10.63,0.0,10.63,10.63,10.63,1000
DIGITAL HEALTH ACQUISITION,12.05,11.23,12.06,12.06,12.05,1000
MORINGA ACQUISITION CORP,10.98,0.0,10.98,10.98,10.98,1000
SEP ACQUISITION CORP UNIT,9.75,0.0,10.15,10.15,9.75,1000
TENX KEANE ACQUISITION RIGHT,0.221,30.0,0.221,0.221,0.221,1000
GLOBAL STAR ACQUISITION,10.91,0.0,11.38,12.11,10.91,1000
LIBERTY MEDIA CORP.,31.3,1.43,31.3,31.3,31.3,995
BANK OF THE JAMES FINANCIAL GROUP,12.13,0.0,11.94,12.14,11.94,981
GREAT ELM CAPITAL,25.26,0.12,25.24,25.36,25.24,976
ALPHA TEKNOVA INC.,3.26,1.56,3.19,3.33,3.19,964
HOUR LOOP INC.,1.3,0.78,1.3,1.3,1.29,960
FENBO HOLDINGS LTD.,6.18,4.39,6.05,6.25,6.05,955
ATRION CORP.,326.0,14.12,326.0,326.0,326.0,951
UNITED BANCORP INC.,12.15,0.91,12.04,12.19,12.04,949
TENX KEANE ACQUISITION UNIT,10.82,0.0,10.82,10.82,10.82,933
YOTTA ACQUISITION,0.09,0.0,0.0953,0.1052,0.09,922
PYXIS TANKERS,24.8,0.2,24.8,24.8,24.54,920
MANNATECH INC.,9.2,10.97,9.4,9.42,8.75,918
CF ACQUISITION,10.9,10.18,10.92,10.92,10.9,907
NORTHERN REVIVAL ACQUISITION,10.93,0.0,10.89,10.93,10.89,892
APX ACQUISITION,11.19,0.0,11.19,11.19,11.19,885
RUNWAY GROWTH FINANCE,25.18,10.04,25.18,25.23,25.13,880
AIR T,18.15,14.47,18.8,19.0,18.11,879
FOREMOST LITHIUM RESOURCE & TECHNOLOGY,2.21,13.91,2.35,2.35,2.21,872
EDIFY ACQUISITION,11.32,0.0,11.32,11.32,11.32,867
LEAD REAL ESTATE CO. LTD ADS,5.32,10.37,5.26,5.32,5.26,861
ROTH CH ACQUISITION CO. UNIT,10.89,0.0,10.91,11.01,10.89,860
PATRIOT NATIONAL BANCORP INC.,4.22,0.0,4.22,4.35,4.22,830
BARFRESH FOOD GROUP INC.,1.26,10.79,1.36,1.36,1.26,826
ONYX ACQUISITION CO. I,11.07,0.0,11.1,11.1,11.07,817
IRIS ACQUISITION CORP,10.33,0.0,10.34,10.34,10.33,810
FOCUS IMPACT BH3 ACQUISITION CO.,10.26,0.0,16.9,16.9,10.26,810
JX LUXVENTURE LTD.,1.19,15.56,1.19,1.19,1.19,807
MEDIROM HEALTHCARE TECHNOLOGIES,5.98,10.33,5.86,5.98,5.81,803
MIND TECHNOLOGY INC.,6.07,1.17,6.33,6.5,6.07,800
NOCTURNE ACQUISITION,11.0,16.54,11.34,11.35,11.0,800
HOME FEDERAL BANCORP,13.65,10.29,13.7,13.7,13.65,800
TECHNOLOGY & TELECOMMUNICATION ACQUISIT,11.45,0.0,11.55,11.55,11.44,800
PHENIXFIN CORP.,22.44,0.27,22.39,22.44,22.39,800
SOTHERLY HOTELS,19.52,10.05,19.5,19.52,19.37,800
IX ACQUISITION,11.06,0.0,11.15,11.15,10.93,800
HEALTHCARE TRIANGLE INC.,2.07,2.48,2.08,2.08,2.05,794
CACTUS ACQUISITION,10.94,0.74,10.94,10.94,10.94,791
